LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.982,-0.194954931535,18.0,-0.11291676893,0.124181584953,0.999575746682,0.987633346952,91.0894595514,240,
6.0,0.982,-0.192992190849,12.0,-0.111704376322,0.123406958844,0.99951186721,0.98782143352,90.97254046,239,
12.0,0.982,-0.190596860999,12.0,-0.110866385282,0.122087706078,0.999528760173,0.988106214029,91.2007618723,239,
18.0,0.982,-0.191901795652,12.0,-0.111018112112,0.122257760201,0.999568655683,0.988066263812,91.1874990147,239,
24.0,0.982,-0.191798995448,12.0,-0.108604139435,0.1202282299,0.999573694897,0.988444860085,91.1238194041,239,
30.0,0.982,-0.191458563614,12.0,-0.11015953265,0.121559109964,0.999586483735,0.988193959514,91.154695814,239,
36.0,0.982,-0.195274211727,12.0,-0.114266958164,0.125786681023,0.999547786576,0.987345016743,90.9496979635,239,
42.0,0.982,-0.196931525887,12.0,-0.115740252947,0.126819982977,0.999619885563,0.98714829853,91.0779982722,239,
48.0,0.982,-0.190759732376,12.0,-0.112558767552,0.124192276144,0.999539607666,0.987663741998,90.9678899779,239,
54.0,0.982,-0.189683170255,6.0,-0.112339362857,0.123864862826,0.999461641534,0.987745629134,91.0203041089,239,
60.0,0.982,-0.189640820858,12.0,-0.111492675395,0.123184137324,0.999554572291,0.98786109292,90.9851727025,239,
66.0,0.982,-0.187529013144,12.0,-0.110698916209,0.122955871076,0.999510011672,0.987883413401,90.7898533397,239,
72.0,0.982,-0.186883659634,12.0,-0.110847836834,0.123262579815,0.999409461892,0.987828065075,90.7217270187,239,
78.0,0.982,-0.190752840921,12.0,-0.113829686282,0.125017557838,0.999516761096,0.987524407337,91.1034471342,239,
84.0,0.982,-0.183812717272,12.0,-0.113819485788,0.124574288783,0.999492586752,0.987640953476,91.2856179645,239,
90.0,0.982,-0.182403399434,12.0,-0.113218993846,0.124860557247,0.999444159662,0.987541738557,90.9394489439,239,
96.0,0.982,-0.186841545895,12.0,-0.112721355512,0.124668359911,0.999463845499,0.987561553505,90.8346643893,239,
102.0,0.982,-0.185128168482,6.0,-0.109588575,0.121430078555,0.999498918142,0.988209004827,90.9985005429,239,
108.0,0.982,-0.180532632168,6.0,-0.108839120487,0.120040011552,0.999413400207,0.988523156669,91.2860052031,239,
114.0,0.982,-0.1796635314,6.0,-0.103488434376,0.115441625604,0.999464537371,0.989358901276,91.1959491482,239,
120.0,0.982,-0.175217382278,6.0,-0.102531628284,0.114323381019,0.999472249825,0.989572286886,91.2971435145,239,
126.0,0.982,-0.179681662327,6.0,-0.10052528609,0.113036571206,0.99948495807,0.989778666595,91.1038782934,239,
